,frame,x,y,z,bodypart
34,1.0,0.04544438279990756,-0.3187938912353074,-0.035011612344018825,ring1
35,1.0,0.035995219332877665,-0.29298301303558244,-0.01166723147397948,ring2
36,1.0,0.0209460796353423,-0.27104190949033435,-0.010611688677384865,ring3
37,1.0,0.010626928367699129,-0.2580936766173532,-0.013310090593894541,ring4
38,1.0,0.06450225105368944,-0.3148066444589287,-0.04907402655849136,little1
39,1.0,0.05689245785267254,-0.2967797919218812,-0.03022172519531327,little2
40,1.0,0.04918119170083825,-0.2826002415363227,-0.015983155752583314,little3
41,1.0,0.039098665262820104,-0.2736571012361819,-0.01327039750195444,little4
42,2.0,,,,elbow
43,2.0,0.06516070123463635,-0.3768619033948889,-0.07039143549298568,wrist
44,2.0,-0.012377878190678482,-0.36457602854658594,-0.0675904615747873,thumb1
45,2.0,-0.029813101924002078,-0.3383165937175153,-0.07049218048024523,thumb2
46,2.0,-0.03218753679649303,-0.3136674570296051,-0.07592097886866174,thumb3
47,2.0,0.007136528240830858,-0.33347452242720727,-0.02664694730819482,index1
48,2.0,-0.004718444685581677,-0.3046919358104081,-0.010222752224956555,index2
49,2.0,-0.017595302303265267,-0.28504623018945796,-0.010945021270158797,index3
50,2.0,-0.027644868828076208,-0.2697618585117646,-0.015256793817846975,index4
51,2.0,0.02637390199644013,-0.3231719615932428,-0.026733026475111485,middle1
52,2.0,0.01321987859962026,-0.2920809109651843,-0.00687373398033897,middle2
53,2.0,-0.0022224334589776157,-0.2688742025124383,-0.010172510423366268,middle3
54,2.0,-0.012838463719201595,-0.2537520492888551,-0.014529155935367868,middle4
55,2.0,0.04544457304710453,-0.3187679572440234,-0.0350296330825664,ring1
56,2.0,0.03592517139885561,-0.2929747731197889,-0.011706101769277277,ring2
57,2.0,0.02091357146335447,-0.27104270173891853,-0.010637702250264225,ring3
58,2.0,0.010600907858296718,-0.25813072490504,-0.01331456173171526,ring4
59,2.0,0.06452763093130925,-0.3147510316356296,-0.04906369391821995,little1
60,2.0,0.056896975677151504,-0.29680634820457885,-0.030352826267618982,little2
61,2.0,0.04934922147524831,-0.28260034316395277,-0.016054408025027028,little3
62,2.0,0.03913998834320792,-0.27366038553464356,-0.013293680861262522,little4
63,3.0,,,,elbow
64,3.0,0.0651345830943693,-0.37686927373774837,-0.07035823897900384,wrist
65,3.0,-0.012392488609581004,-0.36457982855438553,-0.06750954795017969,thumb1
66,3.0,-0.029773784227482614,-0.33838426295140256,-0.07050908869835543,thumb2
67,3.0,-0.032084197872552164,-0.3135579337194372,-0.07606898663948371,thumb3
68,3.0,0.007174490854655588,-0.3335588292914928,-0.026563836877630684,index1
69,3.0,-0.004712259818033304,-0.30466897472022514,-0.010228410142686759,index2
70,3.0,-0.017672788789109828,-0.2850580505924679,-0.011014808865857026,index3
71,3.0,-0.02765315432727891,-0.26971605205166105,-0.015284518213635856,index4
72,3.0,0.026527137483802685,-0.3231548182698235,-0.02671443690344999,middle1
73,3.0,0.013151079056688941,-0.292082631617535,-0.006827024990848571,middle2
74,3.0,-0.002284950565285951,-0.26886881420453934,-0.010169825036134672,middle3
75,3.0,-0.012933462752210217,-0.25377290701797867,-0.014488295930912429,middle4
76,3.0,0.045579130746098595,-0.3187704844819937,-0.03488668848339667,ring1
77,3.0,0.03587617352207209,-0.29296227721085816,-0.011644868407553799,ring2
78,3.0,0.020886772240944762,-0.2710412075841664,-0.010613911774362383,ring3
79,3.0,0.01059241915404402,-0.2581363662847588,-0.013268472868713813,ring4
80,3.0,0.06470605685041395,-0.3149409061546608,-0.04943438039130271,little1
81,3.0,0.0568507706207229,-0.29679559112071874,-0.030235683762926263,little2
82,3.0,0.049346633100275525,-0.28259943429735085,-0.01602766336656475,little3
83,3.0,0.03869229579180006,-0.2730106942171634,-0.013520729122958638,little4
84,4.0,,,,elbow
85,4.0,0.06507798381348259,-0.3769384232166726,-0.07029249342137019,wrist
86,4.0,-0.012343100704892807,-0.3645711083142762,-0.06745324898613662,thumb1
87,4.0,-0.029718745635501642,-0.3383620432055172,-0.0704558870280849,thumb2
88,4.0,-0.03202849203179875,-0.3135395511762102,-0.07591650200028821,thumb3
89,4.0,0.007158406058683439,-0.33351721235036924,-0.026487128593442336,index1
90,4.0,-0.004618526259177261,-0.30467411850234627,-0.010232257576487672,index2
91,4.0,-0.017663827270451543,-0.28508365366898825,-0.010974018461094234,index3
92,4.0,-0.027656318050422332,-0.26973359399840846,-0.015278817915982665,index4
93,4.0,0.02646295066679545,-0.32315682530975853,-0.026682235477712868,middle1
94,4.0,0.013184007880355855,-0.29205004649734584,-0.006813899020195455,middle2
95,4.0,-0.002275615133375125,-0.26886872248836036,-0.01015869741133553,middle3
96,4.0,-0.012942977017330923,-0.2537454630723369,-0.014504951062133273,middle4
97,4.0,0.04541771786484976,-0.3188527038987483,-0.0350644107856036,ring1
98,4.0,0.03587315488734902,-0.29298825920031973,-0.011584795396759981,ring2
99,4.0,0.02086405654697429,-0.27100685511047107,-0.01059595423065296,ring3
100,4.0,0.010540710822552021,-0.2580704061586049,-0.013251788936974665,ring4
101,4.0,0.06469482077950389,-0.3148365060983278,-0.049173630369908586,little1
102,4.0,0.05686636034315473,-0.2968732960147977,-0.030352101437297885,little2
103,4.0,0.04934686562888006,-0.28259552578833025,-0.016028845627315796,little3
104,4.0,0.03869492963111475,-0.2730131154220273,-0.013524734175156275,little4
105,5.0,,,,elbow
106,5.0,0.06511361441606868,-0.376985650010732,-0.07037619429290837,wrist
107,5.0,-0.012328178516818639,-0.3645550002724988,-0.06744560585623297,thumb1
108,5.0,-0.02974907342034573,-0.33835865489450845,-0.07038307256430733,thumb2
109,5.0,-0.03187188986194797,-0.3135813767448075,-0.07595629277014015,thumb3
110,5.0,0.0071724110818878195,-0.33351514746927824,-0.026488350801868593,index1
111,5.0,-0.004613107448337525,-0.3047177929020298,-0.010253162055305506,index2
112,5.0,-0.017671096181759008,-0.2850973594499815,-0.01097367765222726,index3
113,5.0,-0.027659309277919403,-0.269732565160552,-0.015272722848111639,index4
114,5.0,0.02646685099790269,-0.32315839214759234,-0.02667791559245701,middle1
115,5.0,0.01318248444269754,-0.2920998822247391,-0.006814572999067139,middle2
116,5.0,-0.0022452130584807856,-0.26889521619479206,-0.010155745627667412,middle3
117,5.0,-0.012961008382594646,-0.25375507265145547,-0.014522891004686525,middle4
118,5.0,0.04548711709070126,-0.31885267042918436,-0.034983873366307275,ring1
119,5.0,0.035834829331702955,-0.2929980961388012,-0.01161213572928703,ring2
120,5.0,0.02087386527552898,-0.2709980870883223,-0.010566460591883584,ring3
121,5.0,0.010590080368182694,-0.2581335833733466,-0.013218315988969206,ring4
122,5.0,0.06472068365780452,-0.31491895045510804,-0.049001820000268675,little1
123,5.0,0.05687857099404224,-0.296894694268918,-0.030409939921358722,little2
124,5.0,0.049406610347659266,-0.2826479245371807,-0.01604182249053339,little3
125,5.0,0.03867502329238942,-0.2730161245158014,-0.013663518727439969,little4
126,6.0,,,,elbow
127,6.0,0.06515357904712805,-0.37688529539454874,-0.07031666948104989,wrist
128,6.0,-0.0123150173280335,-0.36449922660597134,-0.06742470127538222,thumb1
129,6.0,-0.029677547282749794,-0.3382755682583625,-0.07054128768168821,thumb2
130,6.0,-0.03173741994400718,-0.3135827492389741,-0.07602005151882989,thumb3
131,6.0,0.007195810826441676,-0.333615002969803,-0.02642676346121954,index1
132,6.0,-0.004644584098013285,-0.3047471566751178,-0.01027768705356552,index2
133,6.0,-0.017683779356816087,-0.2851337197268838,-0.01094825961191953,index3
134,6.0,-0.027677626870577274,-0.2697483076966548,-0.015261919237321106,index4
135,6.0,0.0264380056721924,-0.32320502916465604,-0.0266873206985693,middle1
136,6.0,0.013186697615609255,-0.2921194971047406,-0.006809262260335541,middle2
137,6.0,-0.002248193720835401,-0.26887822419752794,-0.010114707279776827,middle3
138,6.0,-0.013000530582694056,-0.25377583335812587,-0.01457317434623609,middle4
139,6.0,0.04554450498236032,-0.31893179701547286,-0.0351400975190138,ring1
140,6.0,0.03584313318361561,-0.2929591127324032,-0.011594522481240793,ring2
141,6.0,0.020846034414110995,-0.2709161351095599,-0.0105856653709068,ring3
142,6.0,0.010592375889960065,-0.25815665695261025,-0.013168149682787123,ring4
143,6.0,0.06472142640373098,-0.3148637394892482,-0.04919159253856793,little1
144,6.0,0.05687677126464348,-0.29692506792341095,-0.03043329809316088,little2
145,6.0,0.049410836011823445,-0.28265576319701924,-0.015970774198583115,little3
146,6.0,0.0391478329694243,-0.2736452405645613,-0.013325704346430225,little4
147,7.0,,,,elbow
148,7.0,0.0652405573478021,-0.37703687994708274,-0.07032711574974158,wrist
149,7.0,-0.012297237001632863,-0.36446120401148663,-0.06744299270767684,thumb1
150,7.0,-0.029668569064529887,-0.3382547630098469,-0.07052873181622922,thumb2
151,7.0,-0.03166718451598578,-0.3135982022556566,-0.07610655559805544,thumb3
152,7.0,0.007167361990787241,-0.3336644153876792,-0.02658635818953156,index1
153,7.0,-0.004601611610503667,-0.3047594389149664,-0.010224038479452718,index2
154,7.0,-0.01766957387077228,-0.28514087283110806,-0.010931226646534509,index3
155,7.0,-0.02766033792380855,-0.26981163660320145,-0.015250687497055618,index4
156,7.0,0.026494088759934975,-0.323196518760429,-0.02671656295487275,middle1
157,7.0,0.013168348133768798,-0.29209666838902715,-0.006845060628118196,middle2
158,7.0,-0.0022410575748538775,-0.2688689196692471,-0.010145871121353262,middle3
159,7.0,-0.013039154235285885,-0.25375690268945933,-0.014633088181033871,middle4
160,7.0,0.045595092865338915,-0.31896216194512333,-0.03522467636648262,ring1
161,7.0,0.035906865127535464,-0.2930551614927025,-0.011571276878976564,ring2
162,7.0,0.021014913813086955,-0.27091736535187594,-0.010637122000884638,ring3
163,7.0,0.010581575739680799,-0.2581442979386549,-0.013183494760886497,ring4
164,7.0,0.06472846388815395,-0.3149248586408683,-0.04936489084254213,little1
165,7.0,0.05691759975329676,-0.29695620277244017,-0.03041188839941107,little2
166,7.0,0.04942400482995814,-0.28267870864076816,-0.016002737534973277,little3
167,7.0,0.03868260408016484,-0.27300524840597074,-0.013689294444736919,little4
168,8.0,,,,elbow
169,8.0,0.06533481022750988,-0.37698736649928527,-0.07019190327937963,wrist
170,8.0,-0.012230878562277545,-0.36447640785737767,-0.06752304611874586,thumb1
171,8.0,-0.029603313433197276,-0.3382355013231566,-0.07049349934655122,thumb2
172,8.0,-0.03162633326282424,-0.31363205790167525,-0.07612978931928503,thumb3
173,8.0,0.007083961366493696,-0.33376307045115566,-0.026612220589768282,index1
174,8.0,-0.004606737283914544,-0.30474409141322845,-0.010223022564159037,index2
175,8.0,-0.01770511965704223,-0.2851304133846336,-0.010902698129750615,index3
176,8.0,-0.027708064490601453,-0.269855859273687,-0.015235628236708251,index4
177,8.0,0.026346877222134343,-0.32321760404393207,-0.02677852438773469,middle1
178,8.0,0.013150880984955968,-0.2921378895553033,-0.006840885566386068,middle2
179,8.0,-0.002231420557291572,-0.2688684788242471,-0.010140371796045752,middle3
180,8.0,-0.013069208351079997,-0.25374994856962296,-0.014641929623314967,middle4
181,8.0,0.04551728834605123,-0.3190495398275866,-0.035165531511871254,ring1
182,8.0,0.035899519598561594,-0.2930986351127857,-0.011561791284482412,ring2
183,8.0,0.02104256260263973,-0.270888648101445,-0.010689087068384798,ring3
184,8.0,0.010529138878510563,-0.2581362750003924,-0.013216655419905354,ring4
185,8.0,0.06469874535395852,-0.31491076715490757,-0.04925010478498987,little1
186,8.0,0.05697331778995651,-0.2969713780158264,-0.03034801779735409,little2
187,8.0,0.04952395075532165,-0.28273415055356266,-0.01602368464420889,little3
188,8.0,0.03870420566122,-0.2730302841028743,-0.013752974126535256,little4
189,9.0,,,,elbow
190,9.0,0.06529558450439542,-0.3769203049575819,-0.07019728329846973,wrist
191,9.0,-0.012241444906568824,-0.3644601012157708,-0.0675318753714206,thumb1
192,9.0,-0.029677429385597892,-0.33823506510726287,-0.07040932095540658,thumb2
193,9.0,-0.03162633326282424,-0.31363205790167525,-0.07612978931928503,thumb3
194,9.0,0.007143241846516615,-0.3336823815047334,-0.02665480345041768,index1
195,9.0,-0.0046276817496013894,-0.3047217520481124,-0.010207377401847212,index2
196,9.0,-0.01770941136477866,-0.2850732450860479,-0.010898600550289891,index3
197,9.0,-0.02774945733725606,-0.269818612476841,-0.015263790074457759,index4
198,9.0,0.02639881033688543,-0.3232005285515844,-0.026737387211703864,middle1
199,9.0,0.013149591688759996,-0.2921383297777447,-0.006837921505377487,middle2
200,9.0,-0.0022277786032247615,-0.26888085188549027,-0.010136334467113733,middle3
201,9.0,-0.01305244847451642,-0.2537350495042123,-0.01464597973532103,middle4
202,9.0,0.04552446969091718,-0.3190448063242407,-0.0351413006064597,ring1
203,9.0,0.03591066399956619,-0.2930613082340896,-0.011577423939506906,ring2
204,9.0,0.021037027281883308,-0.2708813050047201,-0.010715300861743215,ring3
205,9.0,0.010537969582511741,-0.25814800511247327,-0.013227104796021003,ring4
206,9.0,0.06463924693370066,-0.3148248629809544,-0.04915036870102736,little1
207,9.0,0.05698837291715193,-0.2969020018812432,-0.030276641171150767,little2
208,9.0,0.04954428242573615,-0.2827406115641061,-0.01617525823393451,little3
209,9.0,0.03919333584811564,-0.2737175415200436,-0.013389071467780442,little4
210,10.0,,,,elbow
211,10.0,0.06512488912352335,-0.3769288436299727,-0.07032614946722271,wrist
212,10.0,-0.012302844218833112,-0.36442589263926306,-0.06763377850098566,thumb1
213,10.0,-0.02976603137352661,-0.3383206127061755,-0.07048862838288937,thumb2
214,10.0,-0.03172388893298286,-0.31361531009234106,-0.07604955167739626,thumb3
215,10.0,0.007133378375149296,-0.3336641943815204,-0.026668256121731654,index1
216,10.0,-0.00463316750553841,-0.3046931819556262,-0.010174292054883113,index2
217,10.0,-0.017701544348476123,-0.285087106839147,-0.010944714073457679,index3
218,10.0,-0.027761841887253544,-0.2698182705786849,-0.015258933768252048,index4
219,10.0,0.02649650565665715,-0.32320792267592724,-0.026824940228873884,middle1
220,10.0,0.01316739637795783,-0.2921172251956303,-0.006833494053906777,middle2
221,10.0,-0.002239431615191037,-0.26886877103857554,-0.010145083155879864,middle3
222,10.0,-0.013001361662434624,-0.2537251343127788,-0.014590179630762243,middle4
223,10.0,0.04558512632290951,-0.3189632136817344,-0.03519454143788511,ring1
224,10.0,0.035960887752148424,-0.29305507719424095,-0.011551139774967106,ring2
225,10.0,0.021046448227454218,-0.27098111763096566,-0.010691966817959364,ring3
226,10.0,0.010609803094115869,-0.25817506698689263,-0.013255112059310417,ring4
227,10.0,0.06470284217746272,-0.3148400742607147,-0.04937631071560697,little1
228,10.0,0.056987805501493516,-0.29690900255088715,-0.030274324241303052,little2
229,10.0,0.04957192033785386,-0.28276809378270223,-0.01613956459593692,little3
230,10.0,0.03877731093939453,-0.2730678935613193,-0.01369739534138116,little4
231,11.0,,,,elbow
232,11.0,0.0651532514448078,-0.37701742217359546,-0.07027619043326036,wrist
233,11.0,-0.012457607305839696,-0.3643897242545717,-0.06758787111484704,thumb1
234,11.0,-0.029841302071893422,-0.3383121873521335,-0.07040807590010617,thumb2
235,11.0,-0.03177103591003992,-0.31363035757568564,-0.07602052838357477,thumb3
236,11.0,0.00708239596380715,-0.3336381127482167,-0.0265672396298076,index1
237,11.0,-0.004646753052355637,-0.30465480334661965,-0.010205623549127671,index2
238,11.0,-0.017705746482098272,-0.2850809829471846,-0.010875186718808744,index3
239,11.0,-0.02774719207090222,-0.26973032396788177,-0.015256383355359268,index4
240,11.0,0.026513372336887386,-0.3232379491110606,-0.026764573098521302,middle1
241,11.0,0.013165542355506363,-0.2920924298382895,-0.00685104837779614,middle2
242,11.0,-0.0022009822333506207,-0.2688176093446197,-0.010194083342779603,middle3
243,11.0,-0.012930068645222365,-0.2537071318365403,-0.014577836605694103,middle4
244,11.0,0.045545013582037594,-0.3189631049976758,-0.03515071785477526,ring1
245,11.0,0.03590043268076892,-0.29293449217791345,-0.011585178185421763,ring2
246,11.0,0.020898937793706343,-0.2709979517692051,-0.010672242902482726,ring3
247,11.0,0.010562592007429705,-0.2582122163871554,-0.013292881998874045,ring4
248,11.0,0.06466096126324854,-0.31492205847592597,-0.049394014488754884,little1
249,11.0,0.05697956661171601,-0.2969399318833259,-0.030271567000309627,little2
250,11.0,0.04958598184799194,-0.2827840062009661,-0.016137522631392162,little3
251,11.0,0.03877512146066045,-0.2731173702842913,-0.013683051711773253,little4
252,12.0,,,,elbow
253,12.0,0.06508416130905416,-0.37720650398833533,-0.07025803233315472,wrist
254,12.0,-0.012312719017483625,-0.3644828910665159,-0.06764363099978095,thumb1
255,12.0,-0.029743569489438237,-0.3383759664693978,-0.0704826681422319,thumb2
256,12.0,-0.031915500540506805,-0.3135888057764942,-0.0758827494706904,thumb3
257,12.0,0.007126247096429769,-0.3335964268631001,-0.02657754261476851,index1
258,12.0,-0.004620829682135105,-0.30467006391725865,-0.0102270136740715,index2
259,12.0,-0.01771527116210242,-0.2851095485344196,-0.010872574349147082,index3
260,12.0,-0.027779401104046406,-0.2697643095043364,-0.015219287945599416,index4
261,12.0,0.026617277852020338,-0.3232898200794288,-0.02669881734094315,middle1
262,12.0,0.0131779482177143,-0.2920790134599818,-0.006796942109371457,middle2
263,12.0,-0.0022166906934939917,-0.26887059356138626,-0.010205172275803365,middle3
264,12.0,-0.013003158880126889,-0.25368715451884577,-0.014554058191364364,middle4
265,12.0,0.04567151697468641,-0.3190616593694603,-0.03499014575367891,ring1
266,12.0,0.03588342121310936,-0.29297730675867767,-0.011556982735773491,ring2
267,12.0,0.02089299880863245,-0.27099939136658935,-0.010667174229698484,ring3
268,12.0,0.010607359328855273,-0.2582010979012905,-0.013316125805827722,ring4
269,12.0,0.06468144093584245,-0.3148855735919629,-0.04908005656981629,little1
270,12.0,0.057014882550018825,-0.29700358991244385,-0.030247306282785755,little2
271,12.0,0.04949560559719575,-0.2828020174389547,-0.016194473884281857,little3
272,12.0,0.03921698775787999,-0.27380870995837936,-0.013385549050237061,little4
273,13.0,,,,elbow
274,13.0,0.06510008817884251,-0.3772180559401907,-0.07032407677801379,wrist
275,13.0,-0.012530695600914105,-0.36448391740944464,-0.06760604535354366,thumb1
276,13.0,-0.029770619223408804,-0.3383892245612813,-0.07047008054266367,thumb2
277,13.0,-0.031865495453682835,-0.31355850844808325,-0.07594414801556931,thumb3
278,13.0,0.007225240067086136,-0.3335506689037813,-0.026480513422176624,index1
279,13.0,-0.004620562053660529,-0.30466692942609885,-0.01021431533860008,index2
280,13.0,-0.017657050303085245,-0.2850693890249407,-0.010873112293864118,index3
281,13.0,-0.027739882129978563,-0.2697410408391304,-0.01519809965172167,index4
282,13.0,0.026627306487596578,-0.32330684124658277,-0.02662189042278784,middle1
283,13.0,0.013183415685157948,-0.29207962300421597,-0.006806838415656602,middle2
284,13.0,-0.0022313826724255498,-0.2689174306882398,-0.010196970118100016,middle3
285,13.0,-0.012929449323071107,-0.2537652043990223,-0.01453530413150958,middle4
286,13.0,0.04564706039200045,-0.3189743659264215,-0.035009932003708624,ring1
287,13.0,0.03590325789043851,-0.29293274324804,-0.011632598559960017,ring2
288,13.0,0.020863614543978434,-0.2710064726105421,-0.010716286033766106,ring3
289,13.0,0.010675901939232527,-0.2582277043306561,-0.013314301496062803,ring4
290,13.0,0.06468689611363634,-0.31489981558562885,-0.04908554628748535,little1
291,13.0,0.05697678893721199,-0.2969513148081121,-0.030340013446036804,little2
292,13.0,0.04953482507292681,-0.2828492044690371,-0.016262624028489214,little3
293,13.0,0.038800932424845794,-0.2731148779854833,-0.013735662686152311,little4
294,14.0,,,,elbow
295,14.0,0.06527970665256493,-0.3771176952669051,-0.0701411913219799,wrist
296,14.0,-0.01253843787910186,-0.3644682189391266,-0.06755156164709127,thumb1
297,14.0,-0.02983247992271927,-0.33833106368668775,-0.07040671316336458,thumb2
298,14.0,-0.03192225022630088,-0.3136032476755373,-0.07587562696693644,thumb3
299,14.0,0.007191186796428939,-0.3335780468565992,-0.026464112054451233,index1
300,14.0,-0.004602003424867926,-0.3046932760820473,-0.010219401619870339,index2
301,14.0,-0.01762846504285337,-0.28508324561364384,-0.010961154716288696,index3
302,14.0,-0.027755673657515148,-0.2697268230703264,-0.015173369172027301,index4
303,14.0,0.0265910102618946,-0.3233239812333939,-0.026611674263725446,middle1
304,14.0,0.013189189802767468,-0.29206566388225486,-0.006809337245114247,middle2
305,14.0,-0.0022592798398267527,-0.26887394633337935,-0.010184694711046702,middle3
306,14.0,-0.012906913098178638,-0.25372100116663165,-0.014528388549681928,middle4
307,14.0,0.045636167243236714,-0.31895190286631575,-0.03499369267591837,ring1
308,14.0,0.03590248043174825,-0.29290243992449244,-0.01162441817534171,ring2
309,14.0,0.020854442766819026,-0.2710017742758797,-0.010713991527558503,ring3
310,14.0,0.010718989215108804,-0.2581981391397962,-0.013273888319118882,ring4
311,14.0,0.06468669288250135,-0.31490445472113526,-0.04902660311205764,little1
312,14.0,0.056940889227921426,-0.29695263996366533,-0.03032306750595075,little2
313,14.0,0.049529297770153316,-0.2828764428251038,-0.01624064678928766,little3
314,14.0,0.038740367967712755,-0.2731535990821139,-0.01373566130668355,little4
315,15.0,,,,elbow
316,15.0,0.06540239834555202,-0.3770310936251918,-0.07017513391785599,wrist
317,15.0,-0.012522247457780522,-0.3644389466963765,-0.06751917166423013,thumb1
318,15.0,-0.029766951131913008,-0.33821668864251675,-0.07052287165627177,thumb2
319,15.0,-0.032004159905422214,-0.3135877959248717,-0.07588123108652134,thumb3
320,15.0,0.0070679196201546,-0.3336106335891901,-0.026506324257417016,index1
321,15.0,-0.004639501923044062,-0.30471452911460684,-0.010257620336231218,index2
322,15.0,-0.01762179414155124,-0.285058409562383,-0.010968399196058742,index3
323,15.0,-0.027755783475544082,-0.2697388220753134,-0.015161480206589653,index4
324,15.0,0.0265698203566319,-0.3233246895271813,-0.026601037047984402,middle1
325,15.0,0.01321246483577472,-0.2921323203348347,-0.006777841608390456,middle2
326,15.0,-0.0022753708687134194,-0.26891344987764865,-0.01018274878513413,middle3
327,15.0,-0.012886155178973874,-0.2537583411919783,-0.014519089669440877,middle4
328,15.0,0.04560926616050813,-0.3189219399758355,-0.0348960384012373,ring1
329,15.0,0.035932271622565334,-0.2929600186060589,-0.01159526913335511,ring2
330,15.0,0.02093440406992972,-0.2709914570314946,-0.010699001727398419,ring3
331,15.0,0.010719809532787394,-0.2581974268313351,-0.013271416594618973,ring4
332,15.0,0.06470625387471185,-0.31492109705264826,-0.04896476275618003,little1
333,15.0,0.056966887505995906,-0.29699435158779713,-0.030288729218801394,little2
334,15.0,0.04952405669565313,-0.2828677338402949,-0.016209948024880183,little3
335,15.0,0.03915563481211656,-0.2737991665272099,-0.013399252300697106,little4
336,16.0,,,,elbow
337,16.0,0.06539537534410775,-0.37709048521421096,-0.07017704259808986,wrist
338,16.0,-0.012356994619416556,-0.3645654926633728,-0.06751859860577228,thumb1
339,16.0,-0.029715268701596395,-0.33836655321757664,-0.07045434618677023,thumb2
340,16.0,-0.031906189771375396,-0.3136196008108012,-0.0758900218829618,thumb3
341,16.0,0.007036937071897176,-0.3336506929134068,-0.026564938150490977,index1
342,16.0,-0.004607344258678578,-0.30474817542539745,-0.010262287925437,index2
343,16.0,-0.01763269703501044,-0.2850686133538109,-0.010961380712660479,index3
344,16.0,-0.027744034438208207,-0.26976147818123536,-0.015196438876129259,index4
345,16.0,0.026563936145041406,-0.32325284370397683,-0.02664018933012212,middle1
346,16.0,0.013180881497711239,-0.292132765902046,-0.006785071892626421,middle2
347,16.0,-0.002250418536673321,-0.26887749658953297,-0.010182009286712868,middle3
348,16.0,-0.012892682356627314,-0.2537098907103999,-0.014541997977701893,middle4
349,16.0,0.045574839951260784,-0.31890444784629507,-0.03494945134344769,ring1
350,16.0,0.03591231956718753,-0.2930313323511354,-0.011595369322400212,ring2
351,16.0,0.020927852478641124,-0.27102553604660184,-0.010685306338157938,ring3
352,16.0,0.010762246642256973,-0.2581705103338293,-0.013248465726294817,ring4
353,16.0,0.06470625387471185,-0.31492109705264826,-0.04896476275618003,little1
354,16.0,0.05701127643672921,-0.2969433013401793,-0.030358263112169978,little2
355,16.0,0.0495981204084896,-0.2828618026432884,-0.016210177651155136,little3
356,16.0,0.03873782078373793,-0.27317020172179274,-0.013743303397454887,little4
357,17.0,,,,elbow
358,17.0,0.06560771001177276,-0.37703898284349513,-0.07013868163993608,wrist
359,17.0,-0.01238842293452136,-0.3645211891899977,-0.0675361438542194,thumb1
360,17.0,-0.029723637207199935,-0.33839985625811625,-0.07044147437114433,thumb2
361,17.0,-0.03202334177451269,-0.31363947313569757,-0.07589470223710888,thumb3
362,17.0,0.0070164861043934545,-0.3337137088361642,-0.026572472656662557,index1
363,17.0,-0.004454537388027771,-0.30469967574495105,-0.010489030806996369,index2
364,17.0,-0.01766156166970581,-0.28505155881288413,-0.010978431423675425,index3
365,17.0,-0.027762533599763523,-0.26977255950450313,-0.015229262586829481,index4
366,17.0,0.02658098656505517,-0.3232161855044317,-0.026601759938979633,middle1
367,17.0,0.013181631916225761,-0.2921251179565063,-0.006798322783957977,middle2
